name	score	station	tel	address	latitude	longitude	open_time	closed_days	sheets	url	icon_url	x	delegate1	delegate2	geometry
味丸 （アジマル）	3.51	新馬場駅	03-3458-0939	東京都品川区北品川2-23-1 本田ビル　１Ｆ	35.61816375715278	139.74246753333858	昼の部火～日 11:30～15:00(L.O.15:00) 夜の部火～土 17:00～22:00(L.O.21:30)	月曜日	18席 （カウンター席10席、テーブル席8席(４人用×２卓)）	https://tabelog.com/tokyo/A1314/A131405/13033429/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119028/119028920.jpg?token=25ccd22&api=v2	1	1	0	POINT (139.7424675333386 35.61816375715278)
とんこつラーメン 藤参	3.51	三田駅	03-6809-5058	東京都港区三田3-1-13	35.64751509411261	139.74429686335938	11:01～23:50(L.O.)	日曜日	（開店~14時までは立ち食いのみ）	https://tabelog.com/tokyo/A1314/A131402/13227251/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/116772/116772802.jpg?token=44728dd&api=v2	1	0	0	POINT (139.7442968633594 35.64751509411261)
土竜	3.50	大門駅	03-6459-0649	東京都港区芝大門2-6-11 欧文ビル 1F	35.654939739594866	139.75356269643316	11:00～21:00[土] 11:00～17:00	日曜・祝日	13席 （カウンター９席、テーブル４席）	https://tabelog.com/tokyo/A1314/A131401/13164970/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/114042/114042953.jpg?token=6773a10&api=v2	1	0	0	POINT (139.7535626964332 35.65493973959487)
イレブンフーズ 源流 南品川店	3.50	新馬場駅	非公開	東京都品川区南品川2-15-3	35.61452168746708	139.7448008405812	8:00～16:00	月曜と火曜	15席 （カウンター9席、テーブル席6席）	https://tabelog.com/tokyo/A1314/A131405/13165903/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/110561/110561037.jpg?token=6be22e4&api=v2	1	1	0	POINT (139.7448008405812 35.61452168746708)
ラーメン大将	3.46	御成門駅	03-3431-9541	東京都港区新橋5-31-6	35.662302032577195	139.75498835017038				https://tabelog.com/tokyo/A1314/A131401/13026297/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/96978/96978600.jpg?token=10875ca&api=v2	1	0	0	POINT (139.7549883501704 35.66230203257719)
らーめん 徳	3.45	泉岳寺駅	不明の為情報お待ちしております	東京都港区高輪2-16-32	35.63791603413841	139.7393335508537	[月～金]11:00～14:30　18:00～21:00[土]11:00～14:30	日、祝	8席	https://tabelog.com/tokyo/A1314/A131403/13167073/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/104985/104985000.jpg?token=53d904a&api=v2	1	1	0	POINT (139.7393335508537 35.63791603413841)
TORISOBA 雄 （トリソバ たけ）	3.45	赤羽橋駅	03-3583-2636	東京都港区東麻布1-3-7 遠藤ビル 1F	35.658227829394164	139.74385224038477	11:30～15:00(L.O.14:30)17:30～23:00(L.O.22:30)	日曜日・祝日	28席	https://tabelog.com/tokyo/A1314/A131401/13155800/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119691/119691267.jpg?token=f547e7e&api=v2	1	1	0	POINT (139.7438522403848 35.65822782939416)
肉汁らーめん 公 （肉汁らーめん kimi）	3.44	新馬場駅	03-6433-9952	東京都品川区北品川2-25-10	35.61888289011297	139.7449414614378	[平日・土]11:00～23:00（L.O.22:45）[日・祝]11:00～22:00	無休	23席 （カウンター15席、４人掛けテーブル２卓）	https://tabelog.com/tokyo/A1314/A131405/13126798/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/32178/32178255.jpg?token=0f6b5f7&api=v2	1	0	0	POINT (139.7449414614378 35.61888289011297)
麺屋大斗 芝大門店	3.44	大門駅	03-3431-8686	東京都港区芝大門2-1-18 ＧＳハイム芝大門 1F	35.65657733131185	139.75293850620773	（月～金）11:00~22:00(土日祝）11:00~15:0017:30~21:00	なし	12席 （カウンターのみ）	https://tabelog.com/tokyo/A1314/A131401/13007112/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/117384/117384986.jpg?token=0cff422&api=v2	1	0	0	POINT (139.7529385062077 35.65657733131185)
中華 大元	3.44	田町駅	03-3453-7003	東京都港区芝浦3-6-4 第2協栄ビル1F	35.643441638734366	139.74874698401513	[月～金]11:00～20:00(L.O)[土]11:00～19:00(L.O)	日曜、祝日	22席 （カウンター*18、テーブル*4）	https://tabelog.com/tokyo/A1314/A131402/13059206/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/108518/108518572.jpg?token=fd10e7b&api=v2	1	1	0	POINT (139.7487469840151 35.64344163873437)
一風堂スタンド 浜松町店	3.43	大門駅	03-6459-0068	東京都港区浜松町1-27-6 マストライフ大門・浜松町 1F	35.65722563496862	139.75520939887232	[月～木・祝] 11:00～23:00 [金・土・祝前日] 11:00～翌2:00	日曜日	31席	https://tabelog.com/tokyo/A1314/A131401/13197926/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92720/92720454.jpg?token=37794df&api=v2	1	0	0	POINT (139.7552093988723 35.65722563496862)
Homemade Ramen 麦苗	4.13	大森海岸駅	非公開	東京都品川区南大井6-11-10	35.59077401876197	139.73284875991908	[平日]昼11:30～14:30夜18:00～売り切れ次第閉店(18:30前)[土日祝]11:30～売り切れ次第閉店(15:30頃)＊注＊公式twitterにてお休みと毎日残り杯数をお知らせしておりますので、必ずご確認の上ご来店くださいませ。	不定休(twitterにて確認)	9席 （カウンター9席）	https://tabelog.com/tokyo/A1315/A131502/13194812/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/112753/112753444.jpg?token=4183656&api=v2	1	1	1	POINT (139.7328487599191 35.59077401876197)
らーめん飛粋 （HIIKI）	3.94	蒲田駅	不明の為情報お待ちしております	東京都大田区蒲田5-2-5	35.56404882744546	139.71727211736754	[月～金]11:00〜16:00 18:00〜21:00[土・祝]11:00〜15:00	日曜日	8席	https://tabelog.com/tokyo/A1315/A131503/13217922/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119749/119749951.jpg?token=d05e46a&api=v2	1	1	1	POINT (139.7172721173675 35.56404882744546)
煮干しつけ麺 宮元 （みやもと）	3.84	蒲田駅	03-5703-0213	東京都大田区西蒲田7-8-1 1F	35.564231795827844	139.71340187481104	11:00～15:00 18:00〜21:00	日曜日	10席 （カウンター10席）	https://tabelog.com/tokyo/A1315/A131503/13180862/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119174/119174317.jpg?token=476cc70&api=v2	1	1	0	POINT (139.713401874811 35.56423179582784)
麺壱 吉兆	3.76	大井町駅	03-5460-3358	東京都品川区東大井5-6-6	35.60730454853551	139.73718069461222	[水・木・金・土]11:30～14:3017:30～20:30[日・祝]11:30～14:30	月曜・火曜	7席 （カウンター7席）	https://tabelog.com/tokyo/A1315/A131501/13134691/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/33403/33403071.jpg?token=f52cda0&api=v2	1	1	1	POINT (139.7371806946122 35.60730454853551)
中華そば さとう	3.75	穴守稲荷駅	070-5029-1755	東京都大田区羽田4-20-11	35.548644865739284	139.74599932969082	11:00～14:0016:30～21:00	月曜日・祝日・第三火曜日 ※ 2019年8月12日〜8月20日はお盆休みを取られます。	12席 （カウンター12席）	https://tabelog.com/tokyo/A1315/A131504/13132475/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/45822/45822936.jpg?token=278146c&api=v2	1	1	1	POINT (139.7459993296908 35.54864486573928)
アジトイズム （ajito ism）	3.74	大井町駅	不明の為情報お待ちしております	東京都品川区大井1-37-4 オラシオン 1F	35.604668611045724	139.73097938654908	【火水金】11:00～14:00、17:30～20:00【土日祝】11:00～14:00※混雑日は売切仕舞いの場合あり	月曜日、木曜日（祝日でも月・木は休み）	11席 （カウンター7席、テーブル2人席×2）	https://tabelog.com/tokyo/A1315/A131501/13156041/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119649/119649950.jpg?token=85e75b7&api=v2	1	1	0	POINT (139.7309793865491 35.60466861104572)
らーめん 潤 蒲田店 （らーめん じゅん）	3.71	蒲田駅	050-5868-7469	東京都大田区蒲田5-20-7	35.561769654463184	139.71885681291823	【月〜木】10:00～翌2:00【金・土】10:00〜翌3:00【日・祝】10:00～24:00	年中無休	17席 （カウンターのみ）	https://tabelog.com/tokyo/A1315/A131503/13022796/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/14630/14630728.jpg?token=083ded2&api=v2	1	0	0	POINT (139.7188568129182 35.56176965446318)
宍道湖しじみ中華蕎麦 琥珀	3.71	雑色駅	03-6690-0893	東京都大田区西六郷2-1-3	35.55123064643325	139.7111115525076	11:30～14:30(L.O) 18:00～21:00(L.O)	日曜・祝日（臨休はTwitterにて告知 @kohaku_iwata）	6席 （カウンターのみ）	https://tabelog.com/tokyo/A1315/A131503/13234195/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/117922/117922361.jpg?token=68a40d5&api=v2	1	1	1	POINT (139.7111115525076 35.55123064643325)
永楽 （【旧店名】中華そば 永楽）	3.70	大井町駅	03-3471-8252	東京都品川区東大井5-3-2	35.607525053404345	139.735629146649	【平日】11:30～22:00(L.O.21:20)【土・日・祝日】11:30～21:00(L.O.20:20)	月曜・第３火曜	45席 （1階　カウンター15席　テーブル8席　2階　テーブル24席）	https://tabelog.com/tokyo/A1315/A131501/13001868/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/103340/103340615.jpg?token=f00da31&api=v2	1	0	0	POINT (139.735629146649 35.60752505340434)
SOBA DINING QUATTRO（ソバダイニング クワトロ）	3.69	大森海岸駅	非公開	東京都品川区南大井6-8-9	35.591779199523096	139.73344977483563	【月〜金】昼の部 11:00〜15:00夜の部 17:30〜20:30【土.日.祝】昼の部 11:00〜15:30夜の部 17:30〜21:00※スープ売切れ次第閉店	無休（年末年始や店休の際はツイッターにて）	8席 （カウンター席のみ8席）	https://tabelog.com/tokyo/A1315/A131502/13199199/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119474/119474885.jpg?token=762ffef&api=v2	1	0	0	POINT (139.7334497748356 35.5917791995231)
麺屋 まほろ芭	3.69	蒲田駅	不明の為情報お待ちしております	東京都大田区蒲田5-34-4	35.559656257832884	139.7181944652308	11:00〜14:00(L.O) 18:00〜23:00(L.O.22:40)※2019年6月29日（土）から年中無休となります。※食材切れの場合、早終いあり※年末年始、その他臨時休業など情報は店舗Twitter・Facebookにて確認して下さい。	なし	12席 （カウンター6席、2人掛けテーブルが3卓（当面未使用））	https://tabelog.com/tokyo/A1315/A131503/13221764/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118802/118802808.jpg?token=935f946&api=v2	1	0	0	POINT (139.7181944652308 35.55965625783288)
元祖旨辛系タンメン 荒木屋	3.68	蒲田駅	不明の為情報お待ちしております	東京都大田区西蒲田7-63-1	35.56197480007897	139.71254677196566	11:00～15:0018:00～19:30夜営業は木曜日金曜日のみ。麺切れ次第、営業終了。Twitter、ホームページにて情報提示してます。	毎週火曜、第2･4月曜日	11席 （カウンター8席、テーブル3席）	https://tabelog.com/tokyo/A1315/A131503/13180932/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119381/119381115.jpg?token=d6f529e&api=v2	1	0	0	POINT (139.7125467719657 35.56197480007897)
ラーメン 宮郎 （ラーメン ミヤロウ）	3.67	蒲田駅	03-3734-5573	東京都大田区西蒲田7-63-9 パブセブン 1F	35.56188869718296	139.71248983621405	2018/11/29より通し営業ではなく11時〜15時18時〜21時	なし	13席 （カウンター7席、テーブル2席×2）	https://tabelog.com/tokyo/A1315/A131503/13209616/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119199/119199793.jpg?token=137f678&api=v2	1	0	0	POINT (139.712489836214 35.56188869718296)
丸 中華そば	3.66	大井町駅	非公開	東京都品川区大井1-20-20	35.60653896001092	139.73060516484725	[月～土]11:30～15:0018:00～21:00	日曜日　祝日	9席 （カウンター3席、テーブル6席）	https://tabelog.com/tokyo/A1315/A131501/13198225/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118367/118367575.jpg?token=1e9952b&api=v2	1	0	0	POINT (139.7306051648472 35.60653896001092)
まこと家 （まことや）	3.65	青物横丁駅	03-5460-5211	東京都品川区南品川3-1-10 MGグレート 1F	35.6086806133116	139.74295431842347	[月～日]9:30～翌6:00	無休	18席 （カウンターのみ）	https://tabelog.com/tokyo/A1315/A131501/13018507/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/70471/70471230.jpg?token=decbd9b&api=v2	1	1	0	POINT (139.7429543184235 35.6086806133116)
中華ソバ ちゃるめ	3.65	糀谷駅	03-6423-2598	東京都大田区萩中2-1-4 丸栄ビルEAST 1F	35.55311661476322	139.73038875359347	[火～土]11:00～15:0018:00～21:00[日・祝]11:00～15:00	月曜日	9席 （カウンターのみ9席）	https://tabelog.com/tokyo/A1315/A131504/13231202/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118344/118344695.jpg?token=fe4258c&api=v2	1	1	1	POINT (139.7303887535935 35.55311661476322)
狐狸丸 （コリマル）	3.64	蒲田駅	050-5594-5672	東京都大田区西蒲田5-12-8 村川ビル 102	35.56676573152317	139.71609446653645	火～金　11:00～15:00/17:00～24:00(L.O 23:30)土～月　11:00～15:00/17:00～22:00※最新情報は、当店のtwitterやFacebookをご参照ください。	不定休	12席	https://tabelog.com/tokyo/A1315/A131503/13205195/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/76009/76009559.jpg?token=0653771&api=v2	1	0	0	POINT (139.7160944665364 35.56676573152317)
らーめん蓮	3.62	蒲田駅	03-6428-7847	東京都大田区西蒲田8-22-3 インペリアル蒲田１F	35.56046415094999	139.71384201172694	11:00～23:00	無	24席 （カウンター8席、テーブル16席）	https://tabelog.com/tokyo/A1315/A131503/13202023/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/111734/111734449.jpg?token=0a0572e&api=v2	1	0	0	POINT (139.7138420117269 35.56046415094999)
ラーメン髭 （らーめんひげ）	3.61	平和島駅	非公開	東京都大田区大森本町2-28-5	35.577638553390095	139.7370906790801	[月･水･木･金]11:30～14:3017:00～20:00[土･日･祝]11:30～17:00いずれも麺切れにより終了。予定時間よりかなり早く終わる場合もあります。	火曜日、第3水曜日	9席 （カウンター席のみ）	https://tabelog.com/tokyo/A1315/A131502/13043617/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/105718/105718303.jpg?token=19ef2a0&api=v2	1	1	1	POINT (139.7370906790801 35.57763855339009)
麺匠 呉屋 （めんしょう くれや）	3.61	蒲田駅	非公開	東京都大田区蒲田5-21-11	35.561834096604464	139.71911956590722	11:00～14:3018:00～23:00	日曜日、水曜日	9席 （カウンター席のみ）	https://tabelog.com/tokyo/A1315/A131503/13040539/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/115178/115178894.jpg?token=0ed43f2&api=v2	1	0	0	POINT (139.7191195659072 35.56183409660446)
ヒトシナヤ （Hitoshinaya）	3.60	羽田空港第１ビル駅	03-5757-8853	東京都大田区羽田空港3-3-2 羽田空港第1旅客ターミナル 北ウィング	35.54929212954988	139.78414918710354	・あさごはん5:30～20:00(L.O.19:30)・どんぶり/らーめん10:30～19:30(L.O.19:00)	無休	50席	https://tabelog.com/tokyo/A1315/A131504/13172192/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/74849/74849841.jpg?token=1e5b869&api=v2	1	1	1	POINT (139.7841491871035 35.54929212954988)
RAMEN火影 produced by 麺処ほん田	3.60	大井町駅	03-6429-7510	東京都品川区大井1-1-9	35.607645000412845	139.73332988763522	【月曜〜金曜日】11:30～15:0018:00～24:00(L.O.23:30)【土・日・祝日】11:30～22:00(L.O.21:30)	なし	13席 （カウンター9席/テーブル4席）	https://tabelog.com/tokyo/A1315/A131501/13221321/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119317/119317138.jpg?token=6551952&api=v2	1	0	0	POINT (139.7333298876352 35.60764500041284)
麺屋　焔	3.57	大井町駅	不明の為情報お待ちしております	東京都品川区大井1-53-5	35.60471643820135	139.73409912525312	[月～金]11:30～14:30、17:30～スープ切れまで[土祝日]11:30～スープ切れまで	日曜日	12席 （カウンター１２席）	https://tabelog.com/tokyo/A1315/A131501/13154854/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/117780/117780720.jpg?token=a0ff662&api=v2	1	0	0	POINT (139.7340991252531 35.60471643820135)
濃厚タンメン三男坊	3.57	蒲田駅	050-5592-8015	東京都大田区西蒲田7-28-5 中島ビル 1F・2F	35.56340829956552	139.71493428545978	[火〜日] 11:30-23:00※スープ切れのため早期閉店の場合あり※詳細は店舗までお問い合わせください	月曜日　(月曜日が祝日の場合火曜日)	17席	https://tabelog.com/tokyo/A1315/A131503/13200980/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/70709/70709757.jpg?token=875ec87&api=v2	1	0	0	POINT (139.7149342854598 35.56340829956552)
豚骨醤油 蕾 （とんこつしょうゆ つぼみ）	3.57	大井町駅	非公開	東京都品川区大井1-34-7	35.60530299772664	139.73155708714086	[月〜土]11:30～23:00[日]11:30〜21:00※スープがなくなり次第終了		10席 （カウンター席のみ１０席、ウエイティング席が５席ある）	https://tabelog.com/tokyo/A1315/A131501/13045985/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/115937/115937884.jpg?token=a6124af&api=v2	1	0	0	POINT (139.7315570871409 35.60530299772664)
