name	score	station	tel	address	latitude	longitude	open_time	closed_days	sheets	url	icon_url
らーめん いろはや	3.61	阿佐ケ谷駅	不明の為情報お待ちしております	東京都杉並区阿佐ヶ谷北6-13-1	35.71310761746141	139.63840069358153	[木～火]11:30～14:00、18:00～21:00頃まで 日曜営業	水曜日	8席 （カウンターのみ）	https://tabelog.com/tokyo/A1319/A131905/13194439/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/54524/54524239.jpg?token=d27ce27&api=v2
春木屋 荻窪本店 （はるきや）	3.60	荻窪駅	03-3391-4868	東京都杉並区上荻1-4-6	35.70505319967005	139.62241100347464	11:00～21:00 日曜営業	火曜	18席 （カウンター12席　テーブル6人掛け×1卓）	https://tabelog.com/tokyo/A1319/A131906/13001099/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/54631/54631672.jpg?token=fa1c7b9&api=v2
博多ラーメン ばりこて （はかたらーめん ばりこて）	3.60	東高円寺駅	03-5378-0326	東京都杉並区高円寺南1-30-15	35.70049128327363	139.65969283948294	[火～土]11:30～15:0017:30～翌2:00[日]11:30～15:0017:30～23:00 日曜営業	月曜日（祝祭日の場合も休み）	8席 （カウンター8席）	https://tabelog.com/tokyo/A1319/A131904/13009232/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/71907/71907569.jpg?token=26859b7&api=v2
児ノ木	3.60	落合駅	03-3361-6349	東京都新宿区上落合1-5-3	35.711273438672976	139.69124148474012	[火～日］11:00～15:00LO14:50 日曜営業	月曜	15席 （カウンター７席、４人掛けテーブル２卓）	https://tabelog.com/tokyo/A1319/A131901/13154006/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/86043/86043945.jpg?token=5355bee&api=v2
肉煮干し中華そば さいころ 中野本店	3.59	中野駅	03-6304-8902	東京都中野区中野2-28-8 １Ｆ・２Ｆ	35.703133334136496	139.6660610778459	【平日・土】11:00～23:30	日曜	11席 （１F：カウンター11席　２F：製麺室）	https://tabelog.com/tokyo/A1319/A131902/13130803/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/32133/32133012.jpg?token=7aa98b7&api=v2
麺屋はやしまる （めんやはやしまる）	3.59	高円寺駅	03-3330-6877	東京都杉並区高円寺北2-22-11 1F	35.707903374603475	139.64987886882201	［月・木・金］11:30～22:30［火･水］11:30～16:00［土・日・祝］11:30～21:00※いずれも、スープがなくなった場合、終了となります。 日曜営業	無休	11席	https://tabelog.com/tokyo/A1319/A131904/13006636/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91707/91707665.jpg?token=2a549c4&api=v2
バラそば屋	3.59	中野駅	03-6454-0719	東京都中野区中野5-59-14	35.707828118083675	139.666537766545	［月〜日/祝日］11:00〜24:00 日曜営業	無休	25席 （１階：カウンター９席　２階：テーブル16席）	https://tabelog.com/tokyo/A1319/A131902/13185780/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/76231/76231419.jpg?token=a4e99da&api=v2
丸長中華そば店 （まるちょうちゅうかそばてん）	3.59	荻窪駅	03-3391-7518	東京都杉並区荻窪4-31-12	35.70424552139664	139.6231618116406	11:00過ぎ～15:00※現在、夜営業はありません 日曜営業	水曜・第３日曜	20席 （カウンター8席、テーブル4席×3卓）	https://tabelog.com/tokyo/A1319/A131906/13013584/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/89296/89296246.jpg?token=7aef0d4&api=v2
ビアビア （Bia Bia）	3.59	東高円寺駅	03-3317-7154	東京都杉並区高円寺南1-6-6 吉川ビル 1F	35.69832088047405	139.658560272056	［火～日・祝］11:30～15:00／17:30～20:00（いずれもスープが無くなり次第終了） 日曜営業	月曜（祝日の場合は翌火曜日)	8席 （Ｌ字型カウンター８席）	https://tabelog.com/tokyo/A1319/A131904/13150971/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/83247/83247731.jpg?token=e721702&api=v2
らぁめん山と樹 （らぁめんやまとき）	3.59	高円寺駅	03-6383-1773	東京都杉並区高円寺南5-21-7 高円寺マンション 107	35.70359503753769	139.6550886345152	11:00～15:00／17:00～22:00（売り切れ次第終了） 日曜営業	月曜日	10席 （カウンター10席）	https://tabelog.com/tokyo/A1319/A131904/13204607/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/84852/84852263.jpg?token=64c1b36&api=v2
箸とレンゲ	3.59	阿佐ケ谷駅	050-5594-5701	東京都杉並区阿佐谷南2-42 ビーンズ阿佐ヶ谷てくて 1F	35.70499791380621	139.6375122518632	11:00～23:00 日曜営業	無休	25席 （5人席ございます。）	https://tabelog.com/tokyo/A1319/A131905/13211302/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/75710/75710188.jpg?token=c89058b&api=v2
函館塩ラーメン 五稜郭 （ゴリョウカク）	3.59	荻窪駅	03-6364-0649	東京都杉並区天沼3-28-7	35.706562720633805	139.62013251209115	[水・木・金]11:30位～15:00位／18:00位～21:00位[土・日・祝]11:30位～19:00位（昼休憩なし） 日曜営業	月曜日・火曜日（祝日は営業）。臨休等はTwitterをご覧ください。	7席	https://tabelog.com/tokyo/A1319/A131906/13154596/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/82887/82887746.jpg?token=f134856&api=v2
麺処 一笑 （メンドコロ イッショウ）	3.59	南阿佐ケ谷駅	03-3311-8803	東京都杉並区阿佐谷南1-9-5	35.69857834178566	139.63860662321122	11:00～16:00(L.O.売り切れ次第終了) 日曜営業	水曜	11席 （カウンターのみ）	https://tabelog.com/tokyo/A1319/A131905/13190790/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91307/91307395.jpg?token=d0a7546&api=v2
麺屋 正路 （メンヤマサミチ）	3.59	荻窪駅	03-3398-1293	東京都杉並区上荻1-9-1 慶仁ビル 2F	35.70507398130361	139.6195784599827	11：30～15：0017：30～22：00（スープ無くなり次第終了）　　　　　土・日・祝祭日　　　　　21：00（スープ無くなり次第終了） 日曜営業	月曜、第３火曜	7席 （カウンターのみ７席）	https://tabelog.com/tokyo/A1319/A131906/13186362/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/60115/60115599.jpg?token=e95aa82&api=v2
虎愼 （こしん）	3.59	中野新橋駅	非公開	東京都中野区弥生町3-17-2	35.68671607456332	139.67471111534144	平日：11:30～15:00　18:00～22:00土日 祝日：11:30～食材終了まで通し営業人気の期間限定メニュー✨鰹冷しラーメン✨ 日曜営業		6席 （カウンターのみ）	https://tabelog.com/tokyo/A1319/A131903/13148908/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/85326/85326608.jpg?token=de72955&api=v2
メンドコロ キナリ （メンドコロ kinari）	3.59	東中野駅	非公開	東京都中野区東中野1-51-4 大総ビル 1F	35.70561508565369	139.68611568693723	[月・火・木・金・土]11:30～14:3018:00～21:00[日]11:30～14:30 日曜営業	水曜日	11席 （カウンター5席、2名×1、4名×1席）	https://tabelog.com/tokyo/A1319/A131901/13221001/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93625/93625028.jpg?token=b0526d3&api=v2
甲斐 高円寺店	3.59	新高円寺駅	03-6383-1236	東京都杉並区阿佐谷南1-4-2 パレス新高円寺 1F	35.69792320065194	139.64241772575235	11:30-14:30/18:00～22:00 日曜営業	火曜日・第4月曜日	11席 （カウンター席のみ）	https://tabelog.com/tokyo/A1319/A131904/13182838/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/48755/48755713.jpg?token=5d130dd&api=v2
中華そば 青葉 中野本店 （ちゅうかそばあおば）	3.58	中野駅	03-3388-5552	東京都中野区中野5-58-1 なかのまるひる 1F	35.707981711621215	139.6664722093622	10:30～21:00頃※売り切れまで 日曜営業	無休	13席 （カウンター席のみ）	https://tabelog.com/tokyo/A1319/A131902/13001092/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/67482/67482171.jpg?token=29e4705&api=v2
担々麺　ほおずき	3.58	中野駅	050-5869-3876	東京都中野区中野5-52-1	35.708537236425315	139.66584450794517	【平日・土】11:30～23:00（L.O.22:30）【日・祝】11:30～22:00（L.O.21:30）＊材料がなくなり次第、営業終了＊仕込みの都合につき15：00～17：00準備中の可能性有 日曜営業	無休	18席 （カウンター12席、テーブル6席）	https://tabelog.com/tokyo/A1319/A131902/13097692/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/72815/72815365.jpg?token=2bc891f&api=v2
好日 （こうじつ）	3.58	東中野駅	03-3369-5914	東京都中野区東中野1-53-7 ＭＫハウス 1Ｆ	35.70533952408777	139.68408420167256	【火・水・木・金】11:30～14:3017:30～20:30【土】11:30～14:30	日曜、月曜	22席 （4人掛けテーブル席×3、丸テーブル席10人掛け。）	https://tabelog.com/tokyo/A1319/A131901/13001033/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/70954/70954218.jpg?token=0f99156&api=v2
横浜家系らーめん 二代目武道家	3.58	中野駅	03-3229-9390	東京都中野区中野3-34-32 凱旋ビル 1F	35.70399184085962	139.66534193137704	10:30～翌2:00 日曜営業	無休	14席 （カウンターのみ。）	https://tabelog.com/tokyo/A1319/A131902/13090963/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/71353/71353668.jpg?token=48e1b28&api=v2
太陽 （たいよう）	3.58	高円寺駅	03-3339-2738	東京都杉並区高円寺北3-22-12 第6東和ビル 1F	35.70622382268916	139.64934426832795	11:00～翌2:00 日曜営業	無休	22席 （カウンター4席、テーブル18席）	https://tabelog.com/tokyo/A1319/A131904/13000732/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/54003/54003637.jpg?token=c6e6e51&api=v2
ラーメン二郎 荻窪店	3.58	荻窪駅	不明の為情報お待ちしております	東京都杉並区荻窪4-33-1	35.70361536593195	139.62630546846265	【月・火・水・金】11:30～14:3018:00～22:00【土】11:30～17:30	木曜・日曜・祝日	11席 （カウンター席のみ）	https://tabelog.com/tokyo/A1319/A131906/13006060/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90843/90843345.jpg?token=66489c4&api=v2
中華そば JAC （ジャック）	3.58	高円寺駅	03-5318-5240	東京都杉並区高円寺北1-4-12 明和第一ビル 1F	35.70645444933802	139.6548265801818	[平日・土]11:30～15:00 18:00～26:00[日]11:30～16:0018:00～23:00※売り切れ次第終了 日曜営業	不定休	8席 （カウンターのみ）	https://tabelog.com/tokyo/A1319/A131904/13146745/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/49246/49246396.jpg?token=3c3215d&api=v2
東京煮干屋本舗	3.58	中野駅	050-5872-8475	東京都中野区新井2-1-1 オリーブガーデンアネックス 1F	35.71004281543525	139.6647127310259	[月〜土]11:00～翌1:30[日曜日]11:00〜23:30 日曜営業	なし	12席	https://tabelog.com/tokyo/A1319/A131902/13155269/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/80325/80325471.jpg?token=d85c83b&api=v2
タロー軒	3.58	新高円寺駅	03-3312-8634	東京都杉並区高円寺南2丁目16番13号	35.69870295875229	139.6492465671605	24時間 日曜営業	無休	8席 （立ち食いカウンター約10席、4名用テーブル席×2卓）	https://tabelog.com/tokyo/A1319/A131904/13026578/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/30749/30749059.jpg?token=211d66e&api=v2
煮干中華そば鈴蘭 中野店	3.58	中野駅	03-3384-0112	東京都中野区中野3-33-15 中野駅南口KHTビル 1F	35.7034668973431	139.6653611206194	11:30～22:00 日曜営業	月曜日(月曜日が祝日の場合は翌日)	18席 （カウンター10席　4人掛けテーブル×2）	https://tabelog.com/tokyo/A1319/A131902/13179671/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/66985/66985222.jpg?token=f3d00c8&api=v2
支那そば いしはら	3.58	西荻窪駅	03-3395-8450	東京都杉並区西荻北3-22-22	35.704801723125335	139.59995010265055	[月、水〜金]11:30～15:00 18:00頃～22:00[土、日、祝]11:30〜21:00 日曜営業	火曜日	7席 （カウンター席のみ）	https://tabelog.com/tokyo/A1319/A131907/13032582/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93704/93704421.jpg?token=418218e&api=v2
春木家本店 （はるきやほんてん）	3.58	荻窪駅	03-3391-4220	東京都杉並区天沼2-5-24	35.70674999646759	139.6243485422166	11:00～21:00(LO:20:30) ※平日15:00〜17:00は中休み 日曜営業	木曜	32席	https://tabelog.com/tokyo/A1319/A131906/13013582/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/76597/76597197.jpg?token=97fb863&api=v2
素和可 （ソワカ）	3.58	高円寺駅	03-3318-2164	東京都杉並区高円寺南4-4-12 アルページュ 1F	35.702593414668016	139.65146259288522	11:00～14:30（L.O.14:15）／18:00～21:30 日曜営業	火曜日	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1319/A131904/13142722/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/23874/23874361.jpg?token=7c5e958&api=v2
ビンギリ	3.58	荻窪駅	03-3390-9645	東京都杉並区桃井1-12-16	35.71008808108438	139.61464752752673	12-14:30 (スープ切れの場合は早く閉店)	日曜日 第一月曜日	7席 （カウンター5席、テーブル2席）	https://tabelog.com/tokyo/A1319/A131906/13126311/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/29182/29182453.jpg?token=daca2de&api=v2
ねいろ屋	3.58	荻窪駅	不明の為情報お待ちしております	東京都杉並区天沼3-6-24	35.70721431039112	139.61971946083906	不定期営業ツイッターにて日々の営業時間を確認してください。※かき氷の提供時間もツイッターにて要確認。	火曜（臨時休業あり）	13席	https://tabelog.com/tokyo/A1319/A131906/13137420/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/13913/13913636.jpg?token=49c393b&api=v2
鶏こく中華 すず喜 （トリコクチュウカ スズキ）	3.73	三鷹駅	070-2797-8807	東京都三鷹市下連雀3-28-21 公団三鷹駅前第2アパートB 1	35.69982741301101	139.5612777100822	[火～金] 11:00～15:30 [土・日・祝] 11:00～16:00 日曜営業	月曜日		https://tabelog.com/tokyo/A1320/A132002/13215409/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/87549/87549646.jpg?token=ec9b619&api=v2
麺屋 さくら井	3.68	三鷹駅	不明の為情報お待ちしております	東京都武蔵野市西久保2-15-27	35.70947109795603	139.55962434177795	【月・木・金・土】11:30～15:0018:00～21:00【火・日・祝】11:30～15:00※材料なくなり次第終了 日曜営業	水曜	8席 （カウンター席のみ。店主1人の昼営業の場合は7席）	https://tabelog.com/tokyo/A1320/A132002/13202438/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91748/91748874.jpg?token=482b55a&api=v2
支那そば あおば （しなそばあおば）	3.60	西武柳沢駅	0422-56-3989	東京都武蔵野市関前4-16-6	35.71560410405193	139.5479622562085	11:00～16:00（L.O.） 日曜営業	月曜日（祝日の場合は営業、翌日休）	6席 （カウンターのみ）	https://tabelog.com/tokyo/A1320/A132003/13010036/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/2719/2719478.jpg?token=a9661ad&api=v2
中華そば みたか	3.59	三鷹駅	0422-71-6787	東京都三鷹市下連雀3-27-9 ニューエミネンス B1F	35.7010206171601	139.56118849588702	2018年9月16日～9月20日、夏休みです。11:00～14:0017:00～20:30 日曜営業	毎週月曜日と第１・第３日曜日	10席 （カウンター椅子7席+長椅子1本）	https://tabelog.com/tokyo/A1320/A132002/13109995/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90816/90816784.jpg?token=8339fe2&api=v2
ラーメン 健やか	3.59	三鷹駅	0422-57-7935	東京都武蔵野市中町1-28-1 矢島ビル 102	35.70381370672412	139.5643361614308	11:30～14:3018:00～21:00 日曜営業	無し 【月曜日は煮干専門店 裏健やかとして営業】		https://tabelog.com/tokyo/A1320/A132002/13207054/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/88407/88407707.jpg?token=500a115&api=v2
つけ麺 えん寺 吉祥寺総本店 （つけめんえんじ）	3.58	吉祥寺駅	0422-44-5303	東京都武蔵野市吉祥寺南町1-1-1 南陽ビル　1F	35.702896847571346	139.5795074436712	[月〜金]11:00～16:0017:30～22:00(L.O.)[土・日・祝]11:00～22:00(L.O 日曜営業	無休 年末年始、休みあり	13席 （カウンターのみ。）	https://tabelog.com/tokyo/A1320/A132001/13104794/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/9000/9000435.jpg?token=2ae894a&api=v2
みんみん	3.58	吉祥寺駅	0422-22-5015	東京都武蔵野市吉祥寺本町1-1-9	35.703797860271166	139.5793907452121	[金～水]11:00～21:00 日曜営業	木曜日	20席 （カウンター８席、テーブル12席）	https://tabelog.com/tokyo/A1320/A132001/13015935/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/58278/58278863.jpg?token=f2d1d94&api=v2
